name,type,start,duration,end
https://securepubads.g.doubleclick.net/gampad/ads?pvsid=1424150245462613&correlator=146932446078832&eid=44809527%2C31083340%2C31085490%2C676982996%2C31078664%2C31078665%2C31078668%2C31078670&output=ldjh&gdfp_req=1&vrg=202407220101&ptt=17&impl=fif&iu_parts=29390238%2Cnyt%2Chomepage&enc_prev_ius=%2F0%2F1%2F2&prev_iu_szs=320x50%7C728x90%7C970x90%7C970x250%7C1605x300&fluid=height&ifi=8&sfv=1-0-40&rcs=2&eri=33&sc=1&cookie=ID%3Dddec003deba801c7%3AT%3D1721313619%3ART%3D1721758863%3AS%3DALNI_MZdweIlIfkDK4mqTAC8dIjSWxr1-A&gpic=UID%3D00000e9bbc8eed42%3AT%3D1721313619%3ART%3D1721758863%3AS%3DALNI_MY8Wzg7kXlHJDaC9MrkoY69MxFvxw&abxe=1&dt=1721758877492&lmt=1721757382&adxs=0&adys=9688&biw=1228&bih=959&scr_x=0&scr_y=5454&btvi=5&ucis=5&oid=2&u_his=5&u_h=1117&u_w=1728&u_ah=1085&u_aw=1728&u_cd=30&u_sd=2&u_tz=-240&dmc=8&bc=31&nvt=3&uach=WyJtYWNPUyIsIjE0LjUuMCIsImFybSIsIiIsIjEyNi4wLjY0NzguMTI3IixudWxsLDAsbnVsbCwiNjQiLFtbIk5vdC9BKUJyYW5kIiwiOC4wLjAuMCJdLFsiQ2hyb21pdW0iLCIxMjYuMC42NDc4LjEyNyJdLFsiR29vZ2xlIENocm9tZSIsIjEyNi4wLjY0NzguMTI3Il1dLDBd&url=https%3A%2F%2Fwww.nytimes.com%2F&vis=1&psz=1228x281&msz=1228x250&fws=4&ohw=1228&psts=AOrYGslTZeVfL0ttV5LHxob5UMvllE21gJ-OiHFbJEscG0vGg94GijldwJ26b1ShpgZZAnvdX8Vpvz9Zt4jQoRX3WGI&ga_vid=1933310523.1721758361&ga_sid=1721758361&ga_hid=952172467&ga_fc=false&td=1&egid=45258&tan=358417f4-acd2-4629-a893-0878550eaf4e&tdf=2&nt=1&psd=WzExLFtdLG51bGwsM10.&dlt=1721758359846&idt=803&ppid=9j5lbnkqh61utj33etdxtzzqpl6ou4l&prev_scp=div%3Ddfp-ad-bottom%26pos%3Dbottom%26format_rules%3Dnoxl%26hb_format%3Dbanner%26hb_size%3D970x250%26hb_pb%3D0.15%26hb_adid%3D113e7978fde770d8%26hb_bidder%3Dcriteo%26hb_format_criteo%3Dbanner%26hb_size_criteo%3D970x250%26hb_pb_criteo%3D0.15%26hb_adid_criteo%3D113e7978fde770d8%26hb_bidder_criteo%3Dcriteo%26request_time%3D515414%26blocked_by_ge%3D2&cust_params=als_test_clientside%3Dweb_bigtable_none_20240723181239%26mktg%3Dtype_anon%252Clogf%252Cabt%26bt%3D131947%252C131953%252C132360%252C132361%252C132362%252C132363%252C132365%252C132366%252C132394%252C132395%252C132630%252C132640%252C132668%252C132670%252C173596%252C259%252C282%252C303%252C305%252C497%252C548%26sub%3Danon%26edn%3Dus%26test%3Dprojectvi%26ver%3Dvi%26typ%3Dhp%26prop%3Dnyt%26plat%3Dweb%26abra_dfp%3Ddfp_prebid_0624_1_criteo%26sov%3D3%26page_view_id%3DCiZ6F3_MsiBI3bxn79NLktQz%26purr%3Dfull%26vp%3Dlarge%26uap%3Dbrowser%26cookie%3Dfalse%26gscat%3Dneg_ibmtest%252Cneg_gg1%252Cneg_ibm%252Cneg_chanel%252Cneg_owde%252Cneg_chan2%252Cneg_debeer%252Cneg_citi_aa%252Cneg_hms%252Cneg_google%252Cneg_capitalone%252Cneg_njts%252Cneg_rchmt%252Cpolitics_sentiment%252Cgb_safe_from_high%252Cgs_politics%252Cneg_kaypemg%252Cneg_newyorkp%252Cneg_sub0%252Cneg_mttl%252Cneg_ts%252Cneg_mastercard%252Cneg_bofa%252Cneg_sia%252Cneg_chan3%252Cneg_ihw%252Cgs_predicts_uspoliticselection%252Cneg_mtb%252Cneg_rms%252Cneg_elec%252Cneg_gg2%252Cneg_sabic%252Cneg_hearts%252Cgs_politics_issues_policy%252Cgs_politics_misc%252Cneg_amerex%252Cneg_rolex%252Cneg_ms_safe%252Cneg_am%252Cgs_predicts_olympicsmoments%252Cgs_predicts_legal_industry%252Cgs_predicts_compassion%252Cgs_predicts_technology%252Cgs_politics_american%252Cneg_bp%252Cgs_predicts_veteransservice%252Cgs_predicts_trendingcelebrities%252Cgs_predicts_homeimprovement%252Cgs_homegarden%252Cneg_orep%252Cneg_trpavd%252Cgs_predicts_homeremodeling%252Cgs_predicts_startups%252Cneg_cathay%252Cgs_predicts_marketers%252Cneg_mktg_safe_q4_2019%252Cgs_busfin%252Ccc_business_lead_boards%252Cgs_homegarden_landscaping%252Cgs_predicts_chuseok%252Cneg_racism%252Cneg_ubs%252Cgs_predicts_software_industry%252Cgs_predicts_stylefashion%252Cgs_predicts_golf%252Cneg_msft%252Cgs_predicts_ussports_nbancaabasketball%252Cgs_science_geography%252Cgs_predicts_mlb%252Cgs_event_olympics%252Cgs_predicts_frequenttravelers%252Cgs_predicts_nba%252Cgs_predicts_parentsteachers%252Cneg_rmw%252Cgs_predicts_business_travel%252Cgs_predicts_internationalsports%252Cgs_predicts_tennischampionships%252Cgs_predicts_charity%252Cneg_cme%252Cgs_predicts_fifa%252Cgs_predicts_mensinterests%252Cgs_predicts_retail_industry%252Cgb_sensitive_high_med%252Cgb_sensitive_high_med_low%252Cgb_sensitive_news-ent%252Cneg_mc%252Cgs_predicts_oscarsemmysglobes%252Cgs_predicts_holidayshoppers%252Cgs_predicts_diningindelivery%252Cgs_predicts_travel_by_rail%252Cgs_predicts_millennialmoms%252Cgs_predicts_gettingmarried%252Cgs_predicts_outdoorsinautumn%252Cgs_predicts_musicfestivalsaward%252Cgs_predicts_energy_topics%252Cgs_predicts_blackfridaycybermon%252Cgs_predicts_foodies%252Cgs_predicts_newjob%252Cgs_predicts_worldcup%252Cgv_death_injury%252Cneg_kvue%252Cgs_predicts_savvyshopperscouponing%252Cneg_samsung%252Cgs_predicts_weddings_brides%252Cgs_predicts_singlesday_travel%252Cgs_predicts_teens%252Cgs_predicts_performingarts%252Cgs_predicts_youngwomensinterest%252Cgs_predicts_sbsw_event%252Cgs_predicts_newyearseve%252Cgs_predicts_filmfestivalsawards%252Cgs_predicts_hanukkah%252Cgs_predicts_bussoftwarebuyers%252Cgs_predicts_businessandfinance%252Cgs_predicts_trendingtelevision%252Cgs_predicts_travel%252Cgs_predicts_marchmadness%252Ccc_tech_data%252Cgs_predicts_insurance%252Cgs_t%26ledemedsz%3Dnone%26artlen%3Dshort%26brandsensitive%3Dfalse%26refresh%3Dauto&adks=803994250&frm=20&eo_id_str=ID%3D6beceef132134417%3AT%3D1721313619%3ART%3D1721758863%3AS%3DAA-AfjbJDksXOXVHGx10C6GxXmLu,resource,517667.09999999404,584.6999999880791,518251.7999999821
dfp-ad-bottom-timeReceived,mark,518254,,518254
dfp-ad-bottom-timeRendered,mark,518263.5,,518263.5
https://1859d7136d6093e5decc4ab7ece67954.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html,resource,518262.2999999821,5.300000011920929,518267.59999999404
dfp-ad-bottom-timeLoaded,measure,515421.2999999821,2888.100000023842,518309.40000000596
dfp-ad-bottom-timeLoaded,mark,518309.40000000596,,518309.40000000596
https://gw.geoedge.be/api/init,resource,518319,16.099999994039536,518335.09999999404
https://gw.geoedge.be/api/report,resource,518320.7999999821,103.30000001192093,518424.09999999404
dfp-ad-bottom-timeCallSent,measure,7,518661.2999999821,518668.2999999821
dfp-ad-bottom-timeCallSent,mark,518668.2999999821,,518668.2999999821
https://a.et.nytimes.com/track,resource,518687.59999999404,62.69999998807907,518750.2999999821
https://a.et.nytimes.com/track,resource,518701.59999999404,54.400000005960464,518756
https://pnytimes.chartbeat.net/ping?h=video%40nytimes.com&g=16698&p=https%3A%2F%2Fvp.nyt.com%2Fvideo%2F2024%2F07%2F23%2F121254_1_22vid-harris-campaign_wg_1080p.mp4&i=&g0=Homepage&u=CpjfWDBDI8-9CeK5Mn&t=TCcwXC3xgA8C9Gr7QCzm5LCKnOxS&x=0&y=0&V=147&VS=H5&n=0&b=1134&_vd=46410&_vi=The%20New%20York%20Times%20-%20Breaking%20News%2C%20US%20News%2C%20World%20News%20and%20Videos&_vp=nytimes.com%2F&_vh=nytimes.com&_pu=DL5WfiBH3pv6BjD-7W&_pt=C1aIGSDtGrmCVH2LzBzIb3yCa7sym&_pv=https%3A%2F%2Fnytimes.com%2F&_vdd=nytimes.com&_vt=ct&_vs=s2&_vcs=1&_vbr=-1&_vvs=517.605&_vpt=19929&_vaup=man&_vce=22&c=8.63&W=0&R=1&I=0&E=22&j=20&tz=240&_,resource,518734.59999999404,23.599999994039536,518758.1999999881
https://pnytimes.chartbeat.net/ping?h=video%40nytimes.com&g=16698&p=https%3A%2F%2Fvp.nyt.com%2Fvideo%2F2024%2F07%2F17%2F120988_1_18WORKOUT-FOOT-TOE-STRENGTH6_wg_720p.mp4&i=&g0=Homepage&u=CpjfWDBDI8-9CeK5Mn&t=BC7DGuBJqxaoDcZoyLBGORIvDGcTqK&x=0&y=0&V=147&VS=H5&n=0&b=2503&_vd=16808&_vi=The%20New%20York%20Times%20-%20Breaking%20News%2C%20US%20News%2C%20World%20News%20and%20Videos&_vp=nytimes.com%2F&_vh=nytimes.com&_pu=DL5WfiBH3pv6BjD-7W&_pt=C1aIGSDtGrmCVH2LzBzIb3yCa7sym&_pv=https%3A%2F%2Fnytimes.com%2F&_vdd=nytimes.com&_vt=ct&_vs=s2&_vcs=1&_vbr=-1&_vvs=512.704&_vpt=3109&_vaup=auto&_vce=17&c=8.55&W=0&R=1&I=0&E=17&j=20&tz=240&_,resource,518834.59999999404,23.69999998807907,518858.2999999821
https://pnytimes.chartbeat.net/ping?h=video%40nytimes.com&g=16698&p=https%3A%2F%2Fvp.nyt.com%2Fvideo%2F2024%2F07%2F17%2F120988_1_18WORKOUT-FOOT-TOE-STRENGTH6_wg_720p.mp4&i=&g0=Homepage&u=CpjfWDBDI8-9CeK5Mn&t=BC7DGuBJqxaoDcZoyLBGORIvDGcTqK&x=0&y=0&V=147&VS=H5&n=0&b=2503&_vd=16808&_vi=The%20New%20York%20Times%20-%20Breaking%20News%2C%20US%20News%2C%20World%20News%20and%20Videos&_vp=nytimes.com%2F&_vh=nytimes.com&_pu=DL5WfiBH3pv6BjD-7W&_pt=C1aIGSDtGrmCVH2LzBzIb3yCa7sym&_pv=https%3A%2F%2Fnytimes.com%2F&_vdd=nytimes.com&_vt=ct&_vs=s3&_vcs=1&_vbr=-1&_vvs=512.905&_vpt=3284&_vaup=auto&_vce=17&c=8.55&W=0&R=0&I=1&E=17&j=75&tz=240&_,resource,519035,24.299999982118607,519059.2999999821
https://pnytimes.chartbeat.net/ping?h=nytimes.com&p=nytimes.com%2F&u=DL5WfiBH3pv6BjD-7W&d=nytimes.com&g=16698&g0=Homepage&g1=No%20Author&g6=%2F29390238%2Fnyt%2Fhomepage%7C%7C5&n=0&f=f0033&c=0.25&x=730&m=12816&y=13806&o=1228&w=959&j=30&R=1&W=0&I=0&E=10&e=4&v=https%3A%2F%2Fnytimes.com%2F&vp=1&PA=https%3A%2F%2Fwww.nytimes.com%2F&b=2503&t=C1aIGSDtGrmCVH2LzBzIb3yCa7sym&V=147&tz=240&_acct=anon&_vi=&_vp=https://vp.nyt.com/video/2024/07/23/121254_1_22vid-harris-campaign_wg_1080p.mp4&_vdd=video%40nytimes.com&_vs=s2&_vt=ct&_vap=&_vtn=&_vd=46410&sn=3&sv=BuuZeUDZglQPBLFmlYDE2lADDnIRDn&sr=external&sd=2&im=06e72ff3&_,resource,519061.59999999404,23.69999998807907,519085.2999999821
https://a.et.nytimes.com/track,resource,519057.5,56.5,519114
https://pnytimes.chartbeat.net/ping?h=video%40nytimes.com&g=16698&p=https%3A%2F%2Fvp.nyt.com%2Fvideo%2F2024%2F07%2F23%2F121254_1_22vid-harris-campaign_wg_1080p.mp4&i=&g0=Homepage&u=CpjfWDBDI8-9CeK5Mn&t=TCcwXC3xgA8C9Gr7QCzm5LCKnOxS&x=0&y=0&V=147&VS=H5&n=0&b=1134&_vd=46410&_vi=The%20New%20York%20Times%20-%20Breaking%20News%2C%20US%20News%2C%20World%20News%20and%20Videos&_vp=nytimes.com%2F&_vh=nytimes.com&_pu=DL5WfiBH3pv6BjD-7W&_pt=C1aIGSDtGrmCVH2LzBzIb3yCa7sym&_pv=https%3A%2F%2Fnytimes.com%2F&_vdd=nytimes.com&_vt=ct&_vs=s3&_vcs=1&_vbr=-1&_vvs=518.006&_vpt=20240&_vaup=man&_vce=22&c=8.63&W=0&R=0&I=1&E=22&j=75&tz=240&_,resource,519135.09999999404,22.30000001192093,519157.40000000596
dfp-ad-bottom-timeReceived,measure,515421.2999999821,3788.7000000178814,519210
dfp-ad-bottom-timeRendered,measure,515421.2999999821,3795,519216.2999999821
https://securepubads.g.doubleclick.net/gampad/ads?pvsid=1424150245462613&correlator=4233989009209468&eid=44809527%2C31083340%2C31085490%2C676982996%2C31078664%2C31078665%2C31078668%2C31078670&output=ldjh&gdfp_req=1&vrg=202407220101&ptt=17&impl=fif&iu_parts=29390238%2Cnyt%2Chomepage&enc_prev_ius=%2F0%2F1%2F2&prev_iu_szs=320x50%7C728x90%7C970x90%7C970x250%7C1605x300&fluid=height&ifi=9&sfv=1-0-40&rcs=3&eri=33&sc=1&cookie=ID%3Dddec003deba801c7%3AT%3D1721313619%3ART%3D1721758863%3AS%3DALNI_MZdweIlIfkDK4mqTAC8dIjSWxr1-A&gpic=UID%3D00000e9bbc8eed42%3AT%3D1721313619%3ART%3D1721758863%3AS%3DALNI_MY8Wzg7kXlHJDaC9MrkoY69MxFvxw&abxe=1&dt=1721758878494&lmt=1721757382&adxs=0&adys=9688&biw=1228&bih=959&scr_x=0&scr_y=709&btvi=6&ucis=5&oid=2&u_his=5&u_h=1117&u_w=1728&u_ah=1085&u_aw=1728&u_cd=30&u_sd=2&u_tz=-240&dmc=8&bc=31&nvt=3&uach=WyJtYWNPUyIsIjE0LjUuMCIsImFybSIsIiIsIjEyNi4wLjY0NzguMTI3IixudWxsLDAsbnVsbCwiNjQiLFtbIk5vdC9BKUJyYW5kIiwiOC4wLjAuMCJdLFsiQ2hyb21pdW0iLCIxMjYuMC42NDc4LjEyNyJdLFsiR29vZ2xlIENocm9tZSIsIjEyNi4wLjY0NzguMTI3Il1dLDBd&url=https%3A%2F%2Fwww.nytimes.com%2F&vis=1&psz=1228x281&msz=1228x250&fws=4&ohw=1228&psts=AOrYGslTZeVfL0ttV5LHxob5UMvllE21gJ-OiHFbJEscG0vGg94GijldwJ26b1ShpgZZAnvdX8Vpvz9Zt4jQoRX3WGI&ga_vid=1933310523.1721758361&ga_sid=1721758361&ga_hid=952172467&ga_fc=false&td=1&egid=45258&tan=358417f4-acd2-4629-a893-0878550eaf4f&tdf=2&nt=1&psd=WzExLFtdLG51bGwsM10.&dlt=1721758359846&idt=803&ppid=9j5lbnkqh61utj33etdxtzzqpl6ou4l&prev_scp=div%3Ddfp-ad-bottom%26pos%3Dbottom%26format_rules%3Dnoxl%26hb_format%3Dbanner%26hb_size%3D970x250%26hb_pb%3D0.15%26hb_adid%3D113e7978fde770d8%26hb_bidder%3Dcriteo%26hb_format_criteo%3Dbanner%26hb_size_criteo%3D970x250%26hb_pb_criteo%3D0.15%26hb_adid_criteo%3D113e7978fde770d8%26hb_bidder_criteo%3Dcriteo%26request_time%3D515414%26blocked_by_ge%3D3&cust_params=als_test_clientside%3Dweb_bigtable_none_20240723181239%26mktg%3Dtype_anon%252Clogf%252Cabt%26bt%3D131947%252C131953%252C132360%252C132361%252C132362%252C132363%252C132365%252C132366%252C132394%252C132395%252C132630%252C132640%252C132668%252C132670%252C173596%252C259%252C282%252C303%252C305%252C497%252C548%26sub%3Danon%26edn%3Dus%26test%3Dprojectvi%26ver%3Dvi%26typ%3Dhp%26prop%3Dnyt%26plat%3Dweb%26abra_dfp%3Ddfp_prebid_0624_1_criteo%26sov%3D3%26page_view_id%3DCiZ6F3_MsiBI3bxn79NLktQz%26purr%3Dfull%26vp%3Dlarge%26uap%3Dbrowser%26cookie%3Dfalse%26gscat%3Dneg_ibmtest%252Cneg_gg1%252Cneg_ibm%252Cneg_chanel%252Cneg_owde%252Cneg_chan2%252Cneg_debeer%252Cneg_citi_aa%252Cneg_hms%252Cneg_google%252Cneg_capitalone%252Cneg_njts%252Cneg_rchmt%252Cpolitics_sentiment%252Cgb_safe_from_high%252Cgs_politics%252Cneg_kaypemg%252Cneg_newyorkp%252Cneg_sub0%252Cneg_mttl%252Cneg_ts%252Cneg_mastercard%252Cneg_bofa%252Cneg_sia%252Cneg_chan3%252Cneg_ihw%252Cgs_predicts_uspoliticselection%252Cneg_mtb%252Cneg_rms%252Cneg_elec%252Cneg_gg2%252Cneg_sabic%252Cneg_hearts%252Cgs_politics_issues_policy%252Cgs_politics_misc%252Cneg_amerex%252Cneg_rolex%252Cneg_ms_safe%252Cneg_am%252Cgs_predicts_olympicsmoments%252Cgs_predicts_legal_industry%252Cgs_predicts_compassion%252Cgs_predicts_technology%252Cgs_politics_american%252Cneg_bp%252Cgs_predicts_veteransservice%252Cgs_predicts_trendingcelebrities%252Cgs_predicts_homeimprovement%252Cgs_homegarden%252Cneg_orep%252Cneg_trpavd%252Cgs_predicts_homeremodeling%252Cgs_predicts_startups%252Cneg_cathay%252Cgs_predicts_marketers%252Cneg_mktg_safe_q4_2019%252Cgs_busfin%252Ccc_business_lead_boards%252Cgs_homegarden_landscaping%252Cgs_predicts_chuseok%252Cneg_racism%252Cneg_ubs%252Cgs_predicts_software_industry%252Cgs_predicts_stylefashion%252Cgs_predicts_golf%252Cneg_msft%252Cgs_predicts_ussports_nbancaabasketball%252Cgs_science_geography%252Cgs_predicts_mlb%252Cgs_event_olympics%252Cgs_predicts_frequenttravelers%252Cgs_predicts_nba%252Cgs_predicts_parentsteachers%252Cneg_rmw%252Cgs_predicts_business_travel%252Cgs_predicts_internationalsports%252Cgs_predicts_tennischampionships%252Cgs_predicts_charity%252Cneg_cme%252Cgs_predicts_fifa%252Cgs_predicts_mensinterests%252Cgs_predicts_retail_industry%252Cgb_sensitive_high_med%252Cgb_sensitive_high_med_low%252Cgb_sensitive_news-ent%252Cneg_mc%252Cgs_predicts_oscarsemmysglobes%252Cgs_predicts_holidayshoppers%252Cgs_predicts_diningindelivery%252Cgs_predicts_travel_by_rail%252Cgs_predicts_millennialmoms%252Cgs_predicts_gettingmarried%252Cgs_predicts_outdoorsinautumn%252Cgs_predicts_musicfestivalsaward%252Cgs_predicts_energy_topics%252Cgs_predicts_blackfridaycybermon%252Cgs_predicts_foodies%252Cgs_predicts_newjob%252Cgs_predicts_worldcup%252Cgv_death_injury%252Cneg_kvue%252Cgs_predicts_savvyshopperscouponing%252Cneg_samsung%252Cgs_predicts_weddings_brides%252Cgs_predicts_singlesday_travel%252Cgs_predicts_teens%252Cgs_predicts_performingarts%252Cgs_predicts_youngwomensinterest%252Cgs_predicts_sbsw_event%252Cgs_predicts_newyearseve%252Cgs_predicts_filmfestivalsawards%252Cgs_predicts_hanukkah%252Cgs_predicts_bussoftwarebuyers%252Cgs_predicts_businessandfinance%252Cgs_predicts_trendingtelevision%252Cgs_predicts_travel%252Cgs_predicts_marchmadness%252Ccc_tech_data%252Cgs_predicts_insurance%252Cgs_t%26ledemedsz%3Dnone%26artlen%3Dshort%26brandsensitive%3Dfalse%26refresh%3Dauto&adks=803994250&frm=20&eo_id_str=ID%3D6beceef132134417%3AT%3D1721313619%3ART%3D1721758863%3AS%3DAA-AfjbJDksXOXVHGx10C6GxXmLu,resource,518668,540.5,519208.5
dfp-ad-bottom-timeReceived,mark,519210,,519210
dfp-ad-bottom-timeRendered,mark,519216.2999999821,,519216.2999999821
https://1859d7136d6093e5decc4ab7ece67954.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html,resource,519215.2999999821,3,519218.2999999821
dfp-ad-bottom-timeLoaded,measure,515421.2999999821,3834,519255.2999999821
dfp-ad-bottom-timeLoaded,mark,519255.2999999821,,519255.2999999821
https://gw.geoedge.be/api/init,resource,519462.09999999404,17.30000001192093,519479.40000000596
https://a.et.nytimes.com/track,resource,520585.40000000596,50.29999998211861,520635.6999999881
https://a.et.nytimes.com/track,resource,525584.6999999881,55.20000001788139,525639.900000006
https://vp.nyt.com/video/2024/07/23/121254_1_22vid-harris-campaign_wg_1080p.mp4,resource,504045.1999999881,30018.80000001192,534064
https://pnytimes.chartbeat.net/ping?h=nytimes.com&p=nytimes.com%2F&u=DL5WfiBH3pv6BjD-7W&d=nytimes.com&g=16698&g0=Homepage&g1=No%20Author&g6=%2F29390238%2Fnyt%2Fhomepage%7C%7C5&n=0&f=f0033&c=0.5&x=6122&m=12847&y=13806&o=1228&w=959&j=30&R=1&W=0&I=0&E=24&e=14&v=https%3A%2F%2Fnytimes.com%2F&vp=1&PA=https%3A%2F%2Fwww.nytimes.com%2F&b=2503&t=C1aIGSDtGrmCVH2LzBzIb3yCa7sym&V=147&tz=240&_acct=anon&_vi=&_vp=https://vp.nyt.com/video/2024/07/23/121254_1_22vid-harris-campaign_wg_1080p.mp4&_vdd=video%40nytimes.com&_vs=s3&_vt=ct&_vap=&_vtn=&_vd=46410&sn=4&sv=BuuZeUDZglQPBLFmlYDE2lADDnIRDn&sr=external&sd=2&im=06e72ff3&_,resource,534056.2999999821,23.900000005960464,534080.1999999881
https://a.et.nytimes.com/track,resource,534425.599999994,49.19999998807907,534474.7999999821
https://a.et.nytimes.com/track,resource,534958.900000006,61.89999997615814,535020.7999999821
https://pnytimes.chartbeat.net/ping?h=video%40nytimes.com&g=16698&p=https%3A%2F%2Fvp.nyt.com%2Fvideo%2F2024%2F07%2F17%2F120988_1_18WORKOUT-FOOT-TOE-STRENGTH6_wg_720p.mp4&i=&g0=Homepage&u=CpjfWDBDI8-9CeK5Mn&t=BC7DGuBJqxaoDcZoyLBGORIvDGcTqK&x=0&y=0&V=147&VS=H5&n=0&b=2503&_vd=16808&_vi=The%20New%20York%20Times%20-%20Breaking%20News%2C%20US%20News%2C%20World%20News%20and%20Videos&_vp=nytimes.com%2F&_vh=nytimes.com&_pu=DL5WfiBH3pv6BjD-7W&_pt=C1aIGSDtGrmCVH2LzBzIb3yCa7sym&_pv=https%3A%2F%2Fnytimes.com%2F&_vdd=nytimes.com&_vt=ct&_vs=s2&_vcs=1&_vbr=-1&_vvs=528.904&_vpt=3288&_vaup=auto&_vce=17&c=8.82&W=0&R=1&I=0&E=17&j=20&tz=240&_,resource,535034.599999994,24.5,535059.099999994
https://pnytimes.chartbeat.net/ping?h=video%40nytimes.com&g=16698&p=https%3A%2F%2Fvp.nyt.com%2Fvideo%2F2024%2F07%2F23%2F121254_1_22vid-harris-campaign_wg_1080p.mp4&i=&g0=Homepage&u=CpjfWDBDI8-9CeK5Mn&t=TCcwXC3xgA8C9Gr7QCzm5LCKnOxS&x=0&y=0&V=147&VS=H5&n=0&b=1134&_vd=46410&_vi=The%20New%20York%20Times%20-%20Breaking%20News%2C%20US%20News%2C%20World%20News%20and%20Videos&_vp=nytimes.com%2F&_vh=nytimes.com&_pu=DL5WfiBH3pv6BjD-7W&_pt=C1aIGSDtGrmCVH2LzBzIb3yCa7sym&_pv=https%3A%2F%2Fnytimes.com%2F&_vdd=nytimes.com&_vt=ct&_vs=s2&_vcs=1&_vbr=-1&_vvs=533.906&_vpt=20249&_vaup=man&_vce=22&c=8.9&W=0&R=1&I=0&E=22&j=20&tz=240&_,resource,535034.7999999821,24.900000005960464,535059.6999999881
https://a.et.nytimes.com/track,resource,535585.400000006,53.89999997615814,535639.2999999821
,layout-shift,535825.5,,535825.5
https://pnytimes.chartbeat.net/ping?h=nytimes.com&p=nytimes.com%2F&u=DL5WfiBH3pv6BjD-7W&d=nytimes.com&g=16698&g0=Homepage&g1=No%20Author&g6=%2F29390238%2Fnyt%2Fhomepage%7C%7C5&n=0&f=f0033&c=0.53&x=0&m=12847&y=13806&o=1228&w=959&j=30&R=1&W=0&I=0&E=26&e=2&v=https%3A%2F%2Fnytimes.com%2F&vp=1&PA=https%3A%2F%2Fwww.nytimes.com%2F&b=2503&t=C1aIGSDtGrmCVH2LzBzIb3yCa7sym&V=147&tz=240&_acct=anon&_vi=&_vp=https://vp.nyt.com/video/2024/07/17/120988_1_18WORKOUT-FOOT-TOE-STRENGTH6_wg_720p.mp4&_vdd=video%40nytimes.com&_vs=s2&_vt=ct&_vap=&_vtn=&_vd=16808&sn=5&sv=BuuZeUDZglQPBLFmlYDE2lADDnIRDn&sr=external&sd=2&im=06e72ff3&_,resource,536035.400000006,24.099999994039536,536059.5
https://a.et.nytimes.com/track,resource,538393.5,52.69999998807907,538446.1999999881
https://pnytimes.chartbeat.net/ping?h=video%40nytimes.com&g=16698&p=https%3A%2F%2Fvp.nyt.com%2Fvideo%2F2024%2F07%2F23%2F121254_1_22vid-harris-campaign_wg_1080p.mp4&i=&g0=Homepage&u=CpjfWDBDI8-9CeK5Mn&t=TCcwXC3xgA8C9Gr7QCzm5LCKnOxS&x=0&y=0&V=147&VS=H5&n=0&b=1134&_vd=46410&_vi=The%20New%20York%20Times%20-%20Breaking%20News%2C%20US%20News%2C%20World%20News%20and%20Videos&_vp=nytimes.com%2F&_vh=nytimes.com&_pu=DL5WfiBH3pv6BjD-7W&_pt=C1aIGSDtGrmCVH2LzBzIb3yCa7sym&_pv=https%3A%2F%2Fnytimes.com%2F&_vdd=nytimes.com&_vt=ct&_vs=s2&_vcs=1&_vbr=-1&_vvs=538.907&_vpt=25209&_vaup=man&_vce=27&c=8.98&W=0&R=1&I=0&E=27&j=20&tz=240&_,resource,540035.900000006,26.299999982118607,540062.1999999881
https://pnytimes.chartbeat.net/ping?h=video%40nytimes.com&g=16698&p=https%3A%2F%2Fvp.nyt.com%2Fvideo%2F2024%2F07%2F17%2F120988_1_18WORKOUT-FOOT-TOE-STRENGTH6_wg_720p.mp4&i=&g0=Homepage&u=CpjfWDBDI8-9CeK5Mn&t=BC7DGuBJqxaoDcZoyLBGORIvDGcTqK&x=0&y=0&V=147&VS=H5&n=0&b=2503&_vd=16808&_vi=The%20New%20York%20Times%20-%20Breaking%20News%2C%20US%20News%2C%20World%20News%20and%20Videos&_vp=nytimes.com%2F&_vh=nytimes.com&_pu=DL5WfiBH3pv6BjD-7W&_pt=C1aIGSDtGrmCVH2LzBzIb3yCa7sym&_pv=https%3A%2F%2Fnytimes.com%2F&_vdd=nytimes.com&_vt=ct&_vs=s2&_vcs=1&_vbr=-1&_vvs=533.905&_vpt=8289&_vaup=auto&_vce=22&c=8.9&W=0&R=1&I=0&E=22&j=20&tz=240&_,resource,540035.6999999881,27.599999994039536,540063.2999999821
https://vp.nyt.com/video/2024/07/23/121254_1_22vid-harris-campaign_wg_1080p.mp4,resource,537687.900000006,35.69999998807907,537723.599999994
,layout-shift,543466,,543466